source,stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
vicon,1776726697,841175174,5.27117,-0.0368741,0.293412,0.00435513,-0.00128336,0.00403144,0.999982
vicon,1776726697,874467983,5.27117,-0.036874,0.293397,0.00443951,-0.00125364,0.00394291,0.999982
vicon,1776726697,907469810,5.27113,-0.0369034,0.293412,0.0044151,-0.00124936,0.00401327,0.999981
vicon,1776726697,940030667,5.27113,-0.0369742,0.293441,0.00375594,-0.00094501,0.00389476,0.999985
vicon,1776726697,973041198,5.27109,-0.0369742,0.293417,0.00365382,-0.000924019,0.00394365,0.999985
vicon,1776726698,6061330,5.27115,-0.0369036,0.293387,0.00450543,-0.00121557,0.00403112,0.999981
vicon,1776726698,39367899,5.27116,-0.0368741,0.293403,0.00449299,-0.00115042,0.00391667,0.999982
vicon,1776726698,72416766,5.27115,-0.0368646,0.293407,0.00450911,-0.00118721,0.00395592,0.999981
vicon,1776726698,105943308,5.27111,-0.0368712,0.293419,0.00455406,-0.00126232,0.00399191,0.999981
vicon,1776726698,138029819,5.27109,-0.0368744,0.293414,0.0046007,-0.00114906,0.00396607,0.999981
vicon,1776726698,171488552,5.27104,-0.0369843,0.29345,0.00385595,-0.000780737,0.00418417,0.999984
vicon,1776726698,204264933,5.27113,-0.036877,0.293418,0.00446524,-0.00118045,0.00406001,0.999981
vicon,1776726698,237451820,5.27113,-0.0368563,0.293428,0.00453712,-0.00112377,0.00418108,0.99998
vicon,1776726698,270468495,5.27112,-0.0368278,0.293419,0.00441141,-0.0010953,0.00396375,0.999982
vicon,1776726698,303625045,5.27108,-0.0368434,0.293432,0.00447585,-0.000995196,0.00403492,0.999981
vicon,1776726698,336472564,5.27105,-0.0368721,0.293426,0.00476717,-0.00100654,0.00436458,0.999979
vicon,1776726698,369608442,5.27108,-0.0368862,0.293423,0.00451468,-0.00110071,0.00401829,0.999981
vicon,1776726698,402880290,5.27107,-0.0369823,0.293451,0.00395147,-0.000797722,0.00429511,0.999983
vicon,1776726698,435337081,5.2711,-0.0368562,0.293418,0.00470831,-0.00104196,0.00405919,0.99998
vicon,1776726698,468498527,5.27105,-0.0368239,0.293408,0.00470105,-0.000887567,0.00422628,0.99998
vicon,1776726698,501454209,5.27102,-0.0368503,0.293435,0.00468082,-0.000973362,0.00446672,0.999979
vicon,1776726698,534571366,5.27103,-0.0368592,0.293427,0.00478424,-0.00100404,0.00420012,0.999979
vicon,1776726698,567571656,5.27105,-0.0369543,0.29343,0.00397471,-0.000884987,0.00412452,0.999983
vicon,1776726698,600552074,5.27107,-0.036995,0.293432,0.00389188,-0.000755023,0.00419252,0.999983
vicon,1776726698,633164389,5.27111,-0.0369276,0.293431,0.00392664,-0.000863543,0.00397187,0.999984
vicon,1776726698,666569808,5.27111,-0.0367995,0.293432,0.00470199,-0.00124532,0.00419373,0.999979
vicon,1776726698,699054759,5.27103,-0.0368233,0.293442,0.00474483,-0.000891172,0.00423373,0.999979
vicon,1776726698,732118955,5.27108,-0.0368647,0.293439,0.00461296,-0.0010536,0.00428582,0.99998
vicon,1776726698,765340819,5.2711,-0.0369155,0.293425,0.00461204,-0.000998779,0.00429201,0.99998
vicon,1776726698,798010510,5.2711,-0.0368958,0.293441,0.00459567,-0.00104576,0.00419625,0.99998
vicon,1776726698,832871449,5.27108,-0.0368961,0.293437,0.00472286,-0.00091124,0.00438647,0.999979
vicon,1776726698,864331034,5.27106,-0.0368385,0.293431,0.00471374,-0.000997725,0.0042962,0.999979
vicon,1776726698,897302908,5.27108,-0.0368447,0.293424,0.00453336,-0.00109973,0.00400663,0.999981
vicon,1776726698,930196636,5.27106,-0.0368429,0.293464,0.0044993,-0.00121831,0.00422062,0.99998
vicon,1776726698,962977818,5.27105,-0.0369021,0.293421,0.00457979,-0.00106866,0.00426204,0.99998
vicon,1776726698,996048254,5.27107,-0.0368941,0.293433,0.00482735,-0.000998365,0.00425633,0.999979
vicon,1776726699,29187140,5.2711,-0.0368744,0.293421,0.00443091,-0.00105548,0.00407202,0.999981
vicon,1776726699,62826196,5.27109,-0.0368572,0.293406,0.00442792,-0.0011426,0.00420027,0.999981
vicon,1776726699,96072347,5.27104,-0.0368384,0.293434,0.0045169,-0.00110088,0.00414609,0.999981
vicon,1776726699,128527250,5.27099,-0.0368717,0.293452,0.00459258,-0.000897479,0.00428597,0.99998
vicon,1776726699,161796410,5.27099,-0.0369355,0.293478,0.00421038,-0.000723088,0.0044505,0.999981
vicon,1776726699,197020236,5.27109,-0.0368749,0.293432,0.00459599,-0.000953818,0.00420266,0.99998
vicon,1776726699,227286964,5.27113,-0.0368516,0.293454,0.00445148,-0.00123682,0.00410353,0.999981
vicon,1776726699,260031089,5.27111,-0.0369006,0.293439,0.00441899,-0.00109747,0.00426043,0.999981
vicon,1776726699,294872443,5.27104,-0.0369242,0.293446,0.00387216,-0.000768669,0.00415877,0.999984
vicon,1776726699,326523840,5.27104,-0.0368181,0.293455,0.00473457,-0.00103626,0.00437485,0.999979
vicon,1776726699,358991959,5.27109,-0.0368592,0.293429,0.00456223,-0.00102625,0.00402711,0.999981
vicon,1776726699,392053595,5.27111,-0.03686,0.293434,0.00451576,-0.00105557,0.00404481,0.999981
vicon,1776726699,426221590,5.2711,-0.0368603,0.293422,0.0045791,-0.000991475,0.00425796,0.99998
vicon,1776726699,457996318,5.27108,-0.0368475,0.293423,0.00461464,-0.00103581,0.00411878,0.99998
vicon,1776726699,496687483,5.27107,-0.0368808,0.29341,0.00478624,-0.00109389,0.00436854,0.999978
vicon,1776726699,524257737,5.27104,-0.0368618,0.293429,0.00463788,-0.000977481,0.00441411,0.999979
vicon,1776726699,557241611,5.27103,-0.0368321,0.293463,0.00462018,-0.000999066,0.00455133,0.999978
vicon,1776726699,590855578,5.27108,-0.0368657,0.293424,0.00477799,-0.00103416,0.004499,0.999978
vicon,1776726699,624043777,5.27108,-0.0368618,0.293422,0.00481034,-0.000937287,0.00440064,0.999978
vicon,1776726699,656738428,5.27107,-0.0368269,0.293459,0.00462745,-0.00118527,0.00404881,0.99998
vicon,1776726699,689534746,5.27105,-0.0368722,0.293435,0.0046333,-0.000945094,0.00420254,0.99998
vicon,1776726699,722473468,5.27106,-0.0368331,0.293438,0.00472004,-0.00127125,0.00414707,0.999979
vicon,1776726699,755418461,5.27107,-0.0368123,0.293452,0.00463044,-0.00115035,0.00414158,0.99998
vicon,1776726699,788624067,5.27108,-0.0368226,0.293452,0.0048064,-0.0010946,0.00431643,0.999979
vicon,1776726699,821192477,5.27107,-0.0368353,0.293467,0.00439131,-0.00126202,0.00438089,0.99998
vicon,1776726699,853989147,5.27105,-0.0368516,0.293458,0.00435252,-0.00126592,0.00451598,0.99998
vicon,1776726699,887861200,5.27106,-0.0368515,0.293466,0.00455286,-0.00113735,0.00417151,0.99998
vicon,1776726699,920204292,5.27104,-0.0368462,0.293458,0.00450344,-0.00118075,0.00454325,0.999979
vicon,1776726699,954887914,5.27105,-0.0368169,0.293483,0.0047198,-0.000959048,0.00449888,0.999978
vicon,1776726699,986169192,5.27105,-0.0368657,0.293475,0.00363554,-0.000945446,0.00425075,0.999984
vicon,1776726700,18919429,5.27107,-0.036846,0.293435,0.00448333,-0.00132446,0.00433912,0.99998
vicon,1776726700,52255982,5.27109,-0.0368561,0.293445,0.00439585,-0.00131204,0.00423108,0.999981
vicon,1776726700,85124526,5.27106,-0.0368643,0.293449,0.00443037,-0.00125731,0.00449785,0.999979
vicon,1776726700,118002317,5.27107,-0.0368391,0.293427,0.00437641,-0.00133193,0.00415305,0.999981
vicon,1776726700,150973871,5.27107,-0.0368509,0.293437,0.00447813,-0.00128234,0.00449314,0.999979
vicon,1776726700,183965073,5.27109,-0.0368317,0.293437,0.00466969,-0.00121289,0.00461276,0.999978
vicon,1776726700,216955091,5.27107,-0.036858,0.293448,0.00453269,-0.0012786,0.00457849,0.999978
vicon,1776726700,250019542,5.27104,-0.0369353,0.29346,0.00350788,-0.00104945,0.00417067,0.999985
vicon,1776726700,283441569,5.27105,-0.0368678,0.293444,0.00445687,-0.00127767,0.00451411,0.999979
vicon,1776726700,316721737,5.27103,-0.0368782,0.293452,0.0043486,-0.00126522,0.00453533,0.999979
vicon,1776726700,350147349,5.27105,-0.0368235,0.293454,0.00431686,-0.00129151,0.00434326,0.99998
vicon,1776726700,382125185,5.27106,-0.0368229,0.293442,0.00458403,-0.00119904,0.00440194,0.999979
vicon,1776726700,416899593,5.27111,-0.0368331,0.293448,0.00457328,-0.00138216,0.00424259,0.99998
vicon,1776726700,448179654,5.27109,-0.0368674,0.293441,0.00428608,-0.00126312,0.00450673,0.99998
vicon,1776726700,481156840,5.27109,-0.0368617,0.293428,0.0043156,-0.00134284,0.00450182,0.99998
vicon,1776726700,514390127,5.27105,-0.0368288,0.293419,0.00450798,-0.00146102,0.00437742,0.999979
vicon,1776726700,547906812,5.27105,-0.0368013,0.293434,0.00445888,-0.00137033,0.00437339,0.99998
vicon,1776726700,580565495,5.27105,-0.0368227,0.29344,0.00455744,-0.00124138,0.00443159,0.999979
vicon,1776726700,616184178,5.27094,-0.0367931,0.293471,0.00490882,-0.000885562,0.00459702,0.999977
vicon,1776726700,646371639,5.27088,-0.0368065,0.293482,0.00484335,-0.000859538,0.00461329,0.999977
vicon,1776726700,679303992,5.27086,-0.0367848,0.293494,0.00481986,-0.000675369,0.00456707,0.999978
vicon,1776726700,712046485,5.27085,-0.0367585,0.293484,0.00509941,-0.000747437,0.00467472,0.999976
vicon,1776726700,744990934,5.27087,-0.0367734,0.293499,0.00487041,-0.000756073,0.00472161,0.999977
vicon,1776726700,778040313,5.27089,-0.0367783,0.293501,0.00484323,-0.000665438,0.00467853,0.999977
vicon,1776726700,811768683,5.2709,-0.0367981,0.293499,0.0048384,-0.000668778,0.00470491,0.999977
vicon,1776726700,844249858,5.27087,-0.0367864,0.293488,0.00504925,-0.000726534,0.00464111,0.999976
vicon,1776726700,877028639,5.27087,-0.0367975,0.293492,0.00470763,-0.000733754,0.00467479,0.999978
vicon,1776726700,911458432,5.27085,-0.0367775,0.293492,0.0050523,-0.000549323,0.00470125,0.999976
vicon,1776726700,944984525,5.27085,-0.0367591,0.293504,0.00473282,-0.000632648,0.0048542,0.999977
vicon,1776726700,976766101,5.27088,-0.0367819,0.29347,0.00501427,-0.00073394,0.00472387,0.999976
vicon,1776726701,10406341,5.27088,-0.0368064,0.293473,0.00500823,-0.000661838,0.0046521,0.999976
vicon,1776726701,42660855,5.27087,-0.0368263,0.2935,0.00496816,-0.000559359,0.00480724,0.999976
vicon,1776726701,76608238,5.27086,-0.0368107,0.293506,0.0048607,-0.000727936,0.00457246,0.999977
vicon,1776726701,108144464,5.27086,-0.0367949,0.293502,0.00478056,-0.000643873,0.00453811,0.999978
vicon,1776726701,141203027,5.27094,-0.0367762,0.293475,0.00449565,-0.000899649,0.00435839,0.99998
vicon,1776726701,174092147,5.27094,-0.0367911,0.293503,0.00479145,-0.000546577,0.00442438,0.999979
vicon,1776726701,207078357,5.27091,-0.0367937,0.293488,0.00511597,-0.000509161,0.00447152,0.999977
vicon,1776726701,240007573,5.27094,-0.036816,0.293486,0.00492172,-0.000702405,0.00439983,0.999978
vicon,1776726701,273066328,5.27096,-0.0368393,0.293502,0.00488674,-0.000705194,0.00459129,0.999977
vicon,1776726701,306006297,5.27096,-0.0368453,0.293466,0.00455211,-0.000983921,0.00450737,0.999979
vicon,1776726701,339018587,5.27098,-0.0369184,0.293487,0.00374,-0.000768531,0.0044162,0.999983
vicon,1776726701,372069662,5.27102,-0.0368482,0.293455,0.00447642,-0.000989957,0.00438544,0.99998
vicon,1776726701,405050816,5.27103,-0.0368567,0.293465,0.0047352,-0.000811216,0.00435791,0.999979
vicon,1776726701,437936223,5.27103,-0.0368609,0.293467,0.004468,-0.00104925,0.00447782,0.999979
vicon,1776726701,472310047,5.27108,-0.0368569,0.293443,0.00457289,-0.00105258,0.00395916,0.999981
vicon,1776726701,504704148,5.27108,-0.0368411,0.293447,0.00476203,-0.00126239,0.00414431,0.999979
vicon,1776726701,537361934,5.27108,-0.0368343,0.293426,0.0044748,-0.00128453,0.0042357,0.99998
vicon,1776726701,570567604,5.27108,-0.0368359,0.293426,0.00438936,-0.00119963,0.00426115,0.999981
vicon,1776726701,603629144,5.27104,-0.0369048,0.293444,0.00386303,-0.000967844,0.00428053,0.999983
vicon,1776726701,636295379,5.271,-0.0368373,0.293438,0.0046063,-0.00108264,0.00431975,0.999979
vicon,1776726701,669037807,5.27098,-0.0369311,0.293463,0.00355944,-0.000865605,0.00423258,0.999984
vicon,1776726701,702028657,5.27099,-0.0368291,0.293442,0.00448737,-0.00103098,0.0043942,0.99998
vicon,1776726701,735881285,5.27098,-0.036814,0.293444,0.00438826,-0.000992173,0.00455822,0.999979
vicon,1776726701,768073046,5.27099,-0.0367692,0.293447,0.00469377,-0.00107922,0.00446817,0.999978
vicon,1776726701,800983990,5.27095,-0.0368358,0.293437,0.00483928,-0.00100367,0.00469495,0.999977
vicon,1776726701,835676316,5.27091,-0.0369279,0.293473,0.00398163,-0.000631798,0.00459028,0.999981
vicon,1776726701,867013594,5.27095,-0.0368018,0.293448,0.00480436,-0.000926319,0.00444316,0.999978
vicon,1776726701,900121918,5.27094,-0.0368242,0.293462,0.00504954,-0.000706011,0.00463632,0.999976
vicon,1776726701,935336816,5.27094,-0.0367888,0.293456,0.00477416,-0.000934213,0.00449557,0.999978
vicon,1776726701,966139971,5.27097,-0.0368045,0.293471,0.00473663,-0.000650064,0.00442037,0.999979
vicon,1776726701,999656048,5.27098,-0.0368393,0.293463,0.004651,-0.000851486,0.00439574,0.999979
vicon,1776726702,32193096,5.27099,-0.0368227,0.293458,0.00479221,-0.000886568,0.00436767,0.999979
vicon,1776726702,65060999,5.27098,-0.0368444,0.293455,0.00467394,-0.000854267,0.00432216,0.999979
vicon,1776726702,97965510,5.27093,-0.0368061,0.29347,0.00479512,-0.000975346,0.0044771,0.999978
vicon,1776726702,131253870,5.27094,-0.0368152,0.293459,0.00480746,-0.000689135,0.00435525,0.999979
vicon,1776726702,164721850,5.2709,-0.0367695,0.293475,0.00497991,-0.000783684,0.0044998,0.999977
vicon,1776726702,199871082,5.27088,-0.0368005,0.293492,0.00485723,-0.00065504,0.00457959,0.999978
vicon,1776726702,230063567,5.27088,-0.0368218,0.2935,0.0051246,-0.000520625,0.00476352,0.999975
vicon,1776726702,263383544,5.271,-0.0368227,0.29343,0.00488168,-0.000932771,0.00436848,0.999978
vicon,1776726702,300023783,5.27089,-0.0368045,0.293486,0.0051467,-0.000613069,0.00475859,0.999975
vicon,1776726702,329284089,5.27102,-0.0368276,0.293446,0.0047174,-0.000989892,0.00433301,0.999979
vicon,1776726702,362836519,5.27095,-0.0368092,0.293456,0.0047041,-0.000830214,0.00455646,0.999978
vicon,1776726702,395547042,5.27087,-0.0368471,0.293497,0.00484557,-0.000634641,0.00474637,0.999977
vicon,1776726702,428357472,5.27095,-0.0368264,0.293453,0.00475252,-0.000933394,0.00446889,0.999978
vicon,1776726702,461838892,5.27086,-0.0368238,0.293516,0.00513582,-0.000683752,0.00459895,0.999976
vicon,1776726702,494872367,5.2711,-0.0368401,0.293388,0.00444732,-0.00132186,0.00436253,0.99998
vicon,1776726702,527272963,5.27111,-0.036834,0.293406,0.00442632,-0.00115625,0.00419518,0.999981
vicon,1776726702,560370983,5.27111,-0.0368169,0.293398,0.00443737,-0.00137086,0.00447756,0.999979
vicon,1776726702,593268391,5.2711,-0.0368529,0.293402,0.00445186,-0.00135696,0.00432341,0.99998
vicon,1776726702,626248712,5.27111,-0.036899,0.293409,0.00459445,-0.00124322,0.00450167,0.999979
vicon,1776726702,659342060,5.2711,-0.0369039,0.293402,0.0045461,-0.00129815,0.0045057,0.999979
vicon,1776726702,692379374,5.27095,-0.0368543,0.293482,0.00489809,-0.000802934,0.00468245,0.999977
vicon,1776726702,726522601,5.27111,-0.0368562,0.29342,0.00467362,-0.00120787,0.0042351,0.999979
vicon,1776726702,759476649,5.27111,-0.0368535,0.293394,0.0042499,-0.00142539,0.00423202,0.999981
vicon,1776726702,791629817,5.27094,-0.036799,0.293475,0.00470116,-0.00108714,0.00451695,0.999978
vicon,1776726702,824594266,5.27096,-0.0368353,0.293462,0.00456464,-0.000944108,0.00470041,0.999978
vicon,1776726702,857106321,5.27088,-0.0368272,0.293499,0.00484272,-0.000725946,0.00475759,0.999977
vicon,1776726702,890098835,5.27091,-0.03683,0.293494,0.00493513,-0.000819143,0.00440809,0.999978
vicon,1776726702,923507933,5.27099,-0.0368312,0.293443,0.00489874,-0.000921967,0.00433563,0.999978
vicon,1776726702,956631426,5.27098,-0.0368357,0.293444,0.00471699,-0.000993024,0.00463348,0.999978
vicon,1776726702,989449280,5.27096,-0.0368193,0.293485,0.00468621,-0.000905161,0.00439728,0.999979
vicon,1776726703,22501986,5.27101,-0.0368775,0.293446,0.00467191,-0.0011801,0.00459045,0.999978
vicon,1776726703,55376481,5.27108,-0.0369011,0.293404,0.00450978,-0.0012944,0.0045812,0.999978
vicon,1776726703,88790060,5.27088,-0.0368275,0.293516,0.00496306,-0.000694322,0.00466851,0.999977
vicon,1776726703,122159061,5.27109,-0.0368578,0.293402,0.00460758,-0.00126365,0.00438365,0.999979
vicon,1776726703,154465032,5.2711,-0.0368388,0.293406,0.00463746,-0.00117725,0.00438548,0.999979
vicon,1776726703,187683918,5.27108,-0.0368363,0.293431,0.00441641,-0.00125147,0.00451522,0.999979
vicon,1776726703,221504705,5.27109,-0.0368536,0.293428,0.00454047,-0.00109773,0.00431467,0.99998
vicon,1776726703,253256488,5.2711,-0.0368493,0.293414,0.00464126,-0.00114451,0.00435074,0.999979
vicon,1776726703,286173096,5.27109,-0.0368673,0.293412,0.00456638,-0.00140883,0.00444848,0.999979
vicon,1776726703,319535889,5.27111,-0.0368338,0.293405,0.0045246,-0.00136261,0.0043919,0.999979
vicon,1776726703,351982023,5.27096,-0.0368146,0.293492,0.00507958,-0.000608802,0.0045646,0.999976
vicon,1776726703,384984776,5.27091,-0.0368038,0.293512,0.00509292,-0.000636708,0.00452602,0.999977
vicon,1776726703,417979434,5.27112,-0.0368483,0.293399,0.00463259,-0.00120899,0.00426421,0.999979
vicon,1776726703,451278130,5.27089,-0.036812,0.293527,0.00504837,-0.000576141,0.00444922,0.999977
vicon,1776726703,485153894,5.27107,-0.0368678,0.293439,0.004717,-0.00102832,0.00441503,0.999979
vicon,1776726703,517240788,5.27106,-0.0368463,0.293419,0.00473936,-0.00107321,0.00442092,0.999978
vicon,1776726703,550294551,5.27115,-0.0368459,0.293382,0.00473803,-0.00134382,0.00416548,0.999979
vicon,1776726703,583578558,5.27101,-0.0368213,0.293463,0.00476307,-0.00099735,0.00451696,0.999978
vicon,1776726703,616632193,5.27112,-0.0368489,0.293407,0.00456067,-0.00122348,0.0044209,0.999979
vicon,1776726703,649434622,5.27112,-0.0368511,0.293402,0.00464644,-0.00120633,0.00451796,0.999978
vicon,1776726703,683544151,5.27112,-0.0368565,0.293432,0.00448431,-0.00113461,0.00440309,0.99998
vicon,1776726703,715578660,5.2711,-0.0368413,0.293419,0.00442074,-0.00129531,0.00423565,0.99998
vicon,1776726703,748439907,5.2711,-0.0368461,0.29342,0.00444756,-0.00112639,0.0045425,0.999979
vicon,1776726703,781446277,5.27109,-0.0368708,0.293398,0.00454705,-0.00138068,0.00456731,0.999978
vicon,1776726703,814533416,5.27109,-0.0368286,0.29339,0.0045494,-0.00144026,0.00440913,0.999979
vicon,1776726703,847978835,5.27105,-0.0368514,0.29342,0.00463667,-0.00127349,0.00473893,0.999977
vicon,1776726703,880863794,5.27106,-0.0368195,0.293425,0.00464304,-0.00128074,0.00453583,0.999978
vicon,1776726703,913606542,5.27109,-0.0368191,0.293422,0.00462234,-0.00121967,0.00457315,0.999978
vicon,1776726703,946412524,5.2711,-0.0368485,0.293431,0.00489781,-0.00105637,0.00440199,0.999978
vicon,1776726703,979017669,5.27113,-0.036879,0.293408,0.00462538,-0.00119691,0.00441116,0.999979
vicon,1776726704,12220042,5.2711,-0.0368681,0.293402,0.00479938,-0.00122973,0.00451738,0.999978
vicon,1776726704,45265613,5.27106,-0.0368632,0.293436,0.00470753,-0.000969997,0.00440578,0.999979
vicon,1776726704,78305903,5.27105,-0.0368445,0.293406,0.00447314,-0.00115203,0.00444993,0.999979
vicon,1776726704,111080363,5.2711,-0.0368228,0.29343,0.00465173,-0.00111356,0.00440112,0.999979
vicon,1776726704,144062828,5.27109,-0.0367943,0.293421,0.00467307,-0.0012575,0.00458667,0.999978
vicon,1776726704,177020269,5.27108,-0.0368724,0.293486,0.00386867,-0.00104939,0.00426468,0.999983
vicon,1776726704,210072527,5.27098,-0.036887,0.293445,0.00390536,-0.00105365,0.00461304,0.999981
vicon,1776726704,243197395,5.27102,-0.0368976,0.293432,0.00403709,-0.000997336,0.00444483,0.999981
vicon,1776726704,276009585,5.27103,-0.0368696,0.293457,0.00403608,-0.00104924,0.00443433,0.999981
vicon,1776726704,309267607,5.27103,-0.0368638,0.293457,0.00396648,-0.0011977,0.00443722,0.999982
vicon,1776726704,342339514,5.27104,-0.0368585,0.293446,0.00418139,-0.00108026,0.00438397,0.999981
vicon,1776726704,375642018,5.27104,-0.0368585,0.293447,0.00411655,-0.00113069,0.00446526,0.999981
vicon,1776726704,408598755,5.27103,-0.0369052,0.293458,0.00392579,-0.0010709,0.00462422,0.999981
vicon,1776726704,441649637,5.27103,-0.0369207,0.293457,0.00412133,-0.000946151,0.00487316,0.999979
vicon,1776726704,474469474,5.27106,-0.0368935,0.293489,0.00403824,-0.000845505,0.00472063,0.99998
vicon,1776726704,507267231,5.27107,-0.0368689,0.293492,0.00371676,-0.000857523,0.0047967,0.999981
vicon,1776726704,541767329,5.27109,-0.0368603,0.293472,0.00401117,-0.000922012,0.00480858,0.99998
